CHSA_Name,Facility,CHSA.Facility,duration,distance,chsa.long,chsa.lat,hosp.long,hosp.lat,dist.hav,CHSA_CD,CHSA_Title,CHSA_TITLE,LHA_CD,LHA_Name,LHA_Title,HA_CD,HA_ID,HA_Name,HA_Title,CHSA_UR_CLASS,CHSA_Pop2021,CHSA_AreaKm2,UR,service_type,appt_time,parking_cost,subunit_LP,subunit_IC,subunit_OOP,unit_cost
Garden Village/Cascade/Douglas/Gilpin,Burnaby Hospital,Garden Village/Cascade/Douglas/Gilpin - Burnaby Hospital,0.11905555555555555,4.847600000000001,-122.998138362538,49.2458498780424,-123.016837,49.248776,1.3973055423693408,2225,2225 Garden Village/Cascade/Douglas/Gilpin,2225 Garden Village/Cascade/Douglas/Gilpin,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,25548,9.47802551202,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Gibsons,Sechelt Hospital,Gibsons - Sechelt Hospital,0.695388888888889,41.137800000000006,-123.539536254385,49.4177557222647,-123.749159,49.475307,16.4686971312958,3331,3331 Gibsons,3331 Gibsons,333,Sunshine Coast,333 Sunshine Coast,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,5 - Rural Hub,8641,26.0463462711,Rural,MD,0.76,8,44.44757666666666,22.22378833333333,27.746144,94.417509
Gibsons,Sechelt Hospital,Gibsons - Sechelt Hospital,0.695388888888889,41.137800000000006,-123.539536254385,49.4177557222647,-123.749159,49.475307,16.4686971312958,3331,3331 Gibsons,3331 Gibsons,333,Sunshine Coast,333 Sunshine Coast,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,5 - Rural Hub,8641,26.0463462711,Rural,ED_CTAS_1,3.9,18,140.34317666666666,70.17158833333333,52.746144,263.260909
Gibsons,Sechelt Hospital,Gibsons - Sechelt Hospital,0.695388888888889,41.137800000000006,-123.539536254385,49.4177557222647,-123.749159,49.475307,16.4686971312958,3331,3331 Gibsons,3331 Gibsons,333,Sunshine Coast,333 Sunshine Coast,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,5 - Rural Hub,8641,26.0463462711,Rural,ED_CTAS_4,2.7,18,103.69517666666667,51.847588333333334,52.746144,208.288909
Gibsons,Sechelt Hospital,Gibsons - Sechelt Hospital,0.695388888888889,41.137800000000006,-123.539536254385,49.4177557222647,-123.749159,49.475307,16.4686971312958,3331,3331 Gibsons,3331 Gibsons,333,Sunshine Coast,333 Sunshine Coast,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,5 - Rural Hub,8641,26.0463462711,Rural,Hosp,53.6,37.5,1658.1811766666665,829.0905883333332,102.246144,2589.5179089999997
Gibsons,Sechelt Hospital,Gibsons - Sechelt Hospital,0.695388888888889,41.137800000000006,-123.539536254385,49.4177557222647,-123.749159,49.475307,16.4686971312958,3331,3331 Gibsons,3331 Gibsons,333,Sunshine Coast,333 Sunshine Coast,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,5 - Rural Hub,8641,26.0463462711,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Gilmore/Shellmont/East/Hamilton,Richmond Hospital,Gilmore/Shellmont/East/Hamilton - Richmond Hospital,0.4043333333333334,16.555,-123.069584427343,49.1473911113029,-123.147547,49.170162,6.2159380439071095,3117,3117 Gilmore/Shellmont/East/Hamilton,3117 Gilmore/Shellmont/East/Hamilton,311,Richmond,311 Richmond,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,21981,75.3515135376,Urban,MD,0.76,8,35.55874,17.77937,15.9464,69.28451
Gilmore/Shellmont/East/Hamilton,Richmond Hospital,Gilmore/Shellmont/East/Hamilton - Richmond Hospital,0.4043333333333334,16.555,-123.069584427343,49.1473911113029,-123.147547,49.170162,6.2159380439071095,3117,3117 Gilmore/Shellmont/East/Hamilton,3117 Gilmore/Shellmont/East/Hamilton,311,Richmond,311 Richmond,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,21981,75.3515135376,Urban,ED_CTAS_1,3.9,18,131.45434,65.72717,40.9464,238.12790999999999
Gilmore/Shellmont/East/Hamilton,Richmond Hospital,Gilmore/Shellmont/East/Hamilton - Richmond Hospital,0.4043333333333334,16.555,-123.069584427343,49.1473911113029,-123.147547,49.170162,6.2159380439071095,3117,3117 Gilmore/Shellmont/East/Hamilton,3117 Gilmore/Shellmont/East/Hamilton,311,Richmond,311 Richmond,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,21981,75.3515135376,Urban,ED_CTAS_4,2.7,18,94.80634,47.40317,40.9464,183.15591
Gilmore/Shellmont/East/Hamilton,Richmond Hospital,Gilmore/Shellmont/East/Hamilton - Richmond Hospital,0.4043333333333334,16.555,-123.069584427343,49.1473911113029,-123.147547,49.170162,6.2159380439071095,3117,3117 Gilmore/Shellmont/East/Hamilton,3117 Gilmore/Shellmont/East/Hamilton,311,Richmond,311 Richmond,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,21981,75.3515135376,Urban,Hosp,53.6,37.5,1649.29234,824.64617,90.4464,2564.3849099999998
Gilmore/Shellmont/East/Hamilton,Richmond Hospital,Gilmore/Shellmont/East/Hamilton - Richmond Hospital,0.4043333333333334,16.555,-123.069584427343,49.1473911113029,-123.147547,49.170162,6.2159380439071095,3117,3117 Gilmore/Shellmont/East/Hamilton,3117 Gilmore/Shellmont/East/Hamilton,311,Richmond,311 Richmond,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,21981,75.3515135376,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Glenmore,Kelowna General Hospital,Glenmore - Kelowna General Hospital,0.7787222222222223,35.5102,-119.401901681355,49.950070183055,-119.491273,49.873281,10.682517107754784,1374,1374 Glenmore,1374 Glenmore,137,Central Okanagan,137 Central Okanagan,1,1 IHA,Interior,1 Interior,2 - Large Urban,39595,125.720266903,Urban,MD,0.76,3,46.99257666666667,23.496288333333336,20.044895999999998,90.533761
Glenmore,Kelowna General Hospital,Glenmore - Kelowna General Hospital,0.7787222222222223,35.5102,-119.401901681355,49.950070183055,-119.491273,49.873281,10.682517107754784,1374,1374 Glenmore,1374 Glenmore,137,Central Okanagan,137 Central Okanagan,1,1 IHA,Interior,1 Interior,2 - Large Urban,39595,125.720266903,Urban,ED_CTAS_1,3.9,4.5,142.88817666666668,71.44408833333334,36.544895999999994,250.877161
Glenmore,Kelowna General Hospital,Glenmore - Kelowna General Hospital,0.7787222222222223,35.5102,-119.401901681355,49.950070183055,-119.491273,49.873281,10.682517107754784,1374,1374 Glenmore,1374 Glenmore,137,Central Okanagan,137 Central Okanagan,1,1 IHA,Interior,1 Interior,2 - Large Urban,39595,125.720266903,Urban,ED_CTAS_4,2.7,4.5,106.24017666666667,53.120088333333335,36.544895999999994,195.905161
Glenmore,Kelowna General Hospital,Glenmore - Kelowna General Hospital,0.7787222222222223,35.5102,-119.401901681355,49.950070183055,-119.491273,49.873281,10.682517107754784,1374,1374 Glenmore,1374 Glenmore,137,Central Okanagan,137 Central Okanagan,1,1 IHA,Interior,1 Interior,2 - Large Urban,39595,125.720266903,Urban,Hosp,53.6,12,1660.7261766666666,830.3630883333333,74.044896,2565.1341609999995
Glenmore,Kelowna General Hospital,Glenmore - Kelowna General Hospital,0.7787222222222223,35.5102,-119.401901681355,49.950070183055,-119.491273,49.873281,10.682517107754784,1374,1374 Glenmore,1374 Glenmore,137,Central Okanagan,137 Central Okanagan,1,1 IHA,Interior,1 Interior,2 - Large Urban,39595,125.720266903,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Golden,Golden and District Hospital,Golden - Golden and District Hospital,2.2425555555555556,94.0898,-117.319369634835,51.6093224389622,-116.966604,51.296527,42.55911522223334,1160,1160 Golden,1160 Golden,116,Golden,116 Golden,1,1 IHA,Interior,1 Interior,6 - Rural,7311,13347.1139161,Rural,MD,0.76,3,91.69804666666666,45.84902333333333,48.163104,185.710174
Golden,Golden and District Hospital,Golden - Golden and District Hospital,2.2425555555555556,94.0898,-117.319369634835,51.6093224389622,-116.966604,51.296527,42.55911522223334,1160,1160 Golden,1160 Golden,116,Golden,116 Golden,1,1 IHA,Interior,1 Interior,6 - Rural,7311,13347.1139161,Rural,ED_CTAS_1,3.9,4.5,187.59364666666664,93.79682333333332,64.663104,346.0535739999999
Golden,Golden and District Hospital,Golden - Golden and District Hospital,2.2425555555555556,94.0898,-117.319369634835,51.6093224389622,-116.966604,51.296527,42.55911522223334,1160,1160 Golden,1160 Golden,116,Golden,116 Golden,1,1 IHA,Interior,1 Interior,6 - Rural,7311,13347.1139161,Rural,ED_CTAS_4,2.7,4.5,150.94564666666668,75.47282333333334,64.663104,291.08157400000005
Golden,Golden and District Hospital,Golden - Golden and District Hospital,2.2425555555555556,94.0898,-117.319369634835,51.6093224389622,-116.966604,51.296527,42.55911522223334,1160,1160 Golden,1160 Golden,116,Golden,116 Golden,1,1 IHA,Interior,1 Interior,6 - Rural,7311,13347.1139161,Rural,Hosp,53.6,12,1705.4316466666667,852.7158233333333,102.163104,2660.310574
Golden,Golden and District Hospital,Golden - Golden and District Hospital,2.2425555555555556,94.0898,-117.319369634835,51.6093224389622,-116.966604,51.296527,42.55911522223334,1160,1160 Golden,1160 Golden,116,Golden,116 Golden,1,1 IHA,Interior,1 Interior,6 - Rural,7311,13347.1139161,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Gordon Head/Shelbourne,Royal Jubilee Hospital,Gordon Head/Shelbourne - Royal Jubilee Hospital,0.3157222222222222,11.045399999999999,-123.322215863415,48.4725244588758,-123.326541,48.434061,4.293623663244723,4115,4115 Gordon Head/Shelbourne,4115 Gordon Head/Shelbourne,411,Greater Victoria,411 Greater Victoria,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,39702,21.8854447687,Urban,MD,0.76,2,32.852556666666665,16.426278333333332,7.301791999999999,56.580627
Gordon Head/Shelbourne,Royal Jubilee Hospital,Gordon Head/Shelbourne - Royal Jubilee Hospital,0.3157222222222222,11.045399999999999,-123.322215863415,48.4725244588758,-123.326541,48.434061,4.293623663244723,4115,4115 Gordon Head/Shelbourne,4115 Gordon Head/Shelbourne,411,Greater Victoria,411 Greater Victoria,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,39702,21.8854447687,Urban,ED_CTAS_1,3.9,4.5,128.74815666666666,64.37407833333333,24.801792,217.924027
Gordon Head/Shelbourne,Royal Jubilee Hospital,Gordon Head/Shelbourne - Royal Jubilee Hospital,0.3157222222222222,11.045399999999999,-123.322215863415,48.4725244588758,-123.326541,48.434061,4.293623663244723,4115,4115 Gordon Head/Shelbourne,4115 Gordon Head/Shelbourne,411,Greater Victoria,411 Greater Victoria,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,39702,21.8854447687,Urban,ED_CTAS_4,2.7,4.5,92.10015666666666,46.05007833333333,24.801792,162.95202700000002
Gordon Head/Shelbourne,Royal Jubilee Hospital,Gordon Head/Shelbourne - Royal Jubilee Hospital,0.3157222222222222,11.045399999999999,-123.322215863415,48.4725244588758,-123.326541,48.434061,4.293623663244723,4115,4115 Gordon Head/Shelbourne,4115 Gordon Head/Shelbourne,411,Greater Victoria,411 Greater Victoria,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,39702,21.8854447687,Urban,Hosp,53.6,26.75,1646.5861566666665,823.2930783333333,77.051792,2546.931027
Gordon Head/Shelbourne,Royal Jubilee Hospital,Gordon Head/Shelbourne - Royal Jubilee Hospital,0.3157222222222222,11.045399999999999,-123.322215863415,48.4725244588758,-123.326541,48.434061,4.293623663244723,4115,4115 Gordon Head/Shelbourne,4115 Gordon Head/Shelbourne,411,Greater Victoria,411 Greater Victoria,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,39702,21.8854447687,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Grand Forks,Boundary District Hospital,Grand Forks - Boundary District Hospital,3.133611111111111,79.8542,-118.400939665322,49.3490453149731,-118.467838,49.030363,35.80786448120685,1260,1260 Grand Forks,1260 Grand Forks,126,Grand Forks,126 Grand Forks,1,1 IHA,Interior,1 Interior,6 - Rural,8965,2691.95285623,Rural,MD,0.76,3,118.91088333333333,59.455441666666665,41.330016,219.696341
Grand Forks,Boundary District Hospital,Grand Forks - Boundary District Hospital,3.133611111111111,79.8542,-118.400939665322,49.3490453149731,-118.467838,49.030363,35.80786448120685,1260,1260 Grand Forks,1260 Grand Forks,126,Grand Forks,126 Grand Forks,1,1 IHA,Interior,1 Interior,6 - Rural,8965,2691.95285623,Rural,ED_CTAS_1,3.9,4.5,214.80648333333332,107.40324166666666,57.830016,380.039741
Grand Forks,Boundary District Hospital,Grand Forks - Boundary District Hospital,3.133611111111111,79.8542,-118.400939665322,49.3490453149731,-118.467838,49.030363,35.80786448120685,1260,1260 Grand Forks,1260 Grand Forks,126,Grand Forks,126 Grand Forks,1,1 IHA,Interior,1 Interior,6 - Rural,8965,2691.95285623,Rural,ED_CTAS_4,2.7,4.5,178.15848333333332,89.07924166666666,57.830016,325.06774099999996
Grand Forks,Boundary District Hospital,Grand Forks - Boundary District Hospital,3.133611111111111,79.8542,-118.400939665322,49.3490453149731,-118.467838,49.030363,35.80786448120685,1260,1260 Grand Forks,1260 Grand Forks,126,Grand Forks,126 Grand Forks,1,1 IHA,Interior,1 Interior,6 - Rural,8965,2691.95285623,Rural,Hosp,53.6,12,1732.6444833333333,866.3222416666666,95.330016,2694.2967409999997
Grand Forks,Boundary District Hospital,Grand Forks - Boundary District Hospital,3.133611111111111,79.8542,-118.400939665322,49.3490453149731,-118.467838,49.030363,35.80786448120685,1260,1260 Grand Forks,1260 Grand Forks,126,Grand Forks,126 Grand Forks,1,1 IHA,Interior,1 Interior,6 - Rural,8965,2691.95285623,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Grandview-Woodland,Mount Saint Joseph Hospital  ,Grandview-Woodland - Mount Saint Joseph Hospital  ,0.27283333333333337,8.7426,-123.066742516923,49.2760062701924,-123.096358,49.257699,2.963314184189042,3223,3223 Grandview-Woodland,3223 Grandview-Woodland,322,Vancouver - Centre North,322 Vancouver - Centre North,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,28786,4.55777076626,Urban,MD,0.76,8,31.542730000000002,15.771365000000001,12.196448,59.510543
Grandview-Woodland,Mount Saint Joseph Hospital  ,Grandview-Woodland - Mount Saint Joseph Hospital  ,0.27283333333333337,8.7426,-123.066742516923,49.2760062701924,-123.096358,49.257699,2.963314184189042,3223,3223 Grandview-Woodland,3223 Grandview-Woodland,322,Vancouver - Centre North,322 Vancouver - Centre North,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,28786,4.55777076626,Urban,ED_CTAS_1,3.9,18,127.43833,63.719165,37.196448,228.353943
Grandview-Woodland,Mount Saint Joseph Hospital  ,Grandview-Woodland - Mount Saint Joseph Hospital  ,0.27283333333333337,8.7426,-123.066742516923,49.2760062701924,-123.096358,49.257699,2.963314184189042,3223,3223 Grandview-Woodland,3223 Grandview-Woodland,322,Vancouver - Centre North,322 Vancouver - Centre North,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,28786,4.55777076626,Urban,ED_CTAS_4,2.7,18,90.79033,45.395165,37.196448,173.381943
Grandview-Woodland,Mount Saint Joseph Hospital  ,Grandview-Woodland - Mount Saint Joseph Hospital  ,0.27283333333333337,8.7426,-123.066742516923,49.2760062701924,-123.096358,49.257699,2.963314184189042,3223,3223 Grandview-Woodland,3223 Grandview-Woodland,322,Vancouver - Centre North,322 Vancouver - Centre North,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,28786,4.55777076626,Urban,Hosp,53.6,37.5,1645.27633,822.638165,86.696448,2554.610943
Grandview-Woodland,Mount Saint Joseph Hospital  ,Grandview-Woodland - Mount Saint Joseph Hospital  ,0.27283333333333337,8.7426,-123.066742516923,49.2760062701924,-123.096358,49.257699,2.963314184189042,3223,3223 Grandview-Woodland,3223 Grandview-Woodland,322,Vancouver - Centre North,322 Vancouver - Centre North,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,28786,4.55777076626,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Guildford,Surrey Memorial Hospital,Guildford - Surrey Memorial Hospital,0.48411111111111105,20.3922,-122.743625155506,49.1877607608185,-122.842316,49.177003,7.28034349428323,2337,2337 Guildford,2337 Guildford,233,Surrey,233 Surrey,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,65068,52.9989912075,Urban,MD,0.76,3,37.995153333333334,18.997576666666667,12.788255999999999,69.780986
Guildford,Surrey Memorial Hospital,Guildford - Surrey Memorial Hospital,0.48411111111111105,20.3922,-122.743625155506,49.1877607608185,-122.842316,49.177003,7.28034349428323,2337,2337 Guildford,2337 Guildford,233,Surrey,233 Surrey,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,65068,52.9989912075,Urban,ED_CTAS_1,3.9,7.5,133.89075333333332,66.94537666666666,32.288256,233.12438599999996
Guildford,Surrey Memorial Hospital,Guildford - Surrey Memorial Hospital,0.48411111111111105,20.3922,-122.743625155506,49.1877607608185,-122.842316,49.177003,7.28034349428323,2337,2337 Guildford,2337 Guildford,233,Surrey,233 Surrey,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,65068,52.9989912075,Urban,ED_CTAS_4,2.7,7.5,97.24275333333333,48.62137666666666,32.288256,178.15238599999998
Guildford,Surrey Memorial Hospital,Guildford - Surrey Memorial Hospital,0.48411111111111105,20.3922,-122.743625155506,49.1877607608185,-122.842316,49.177003,7.28034349428323,2337,2337 Guildford,2337 Guildford,233,Surrey,233 Surrey,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,65068,52.9989912075,Urban,Hosp,53.6,16.5,1651.7287533333333,825.8643766666667,71.28825599999999,2548.881386
Guildford,Surrey Memorial Hospital,Guildford - Surrey Memorial Hospital,0.48411111111111105,20.3922,-122.743625155506,49.1877607608185,-122.842316,49.177003,7.28034349428323,2337,2337 Guildford,2337 Guildford,233,Surrey,233 Surrey,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,65068,52.9989912075,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Haida Gwaii North,Northern Haida Gwaii Hospital and Health Centre,Haida Gwaii North - Northern Haida Gwaii Hospital and Health Centre,6.123500000000001,209.7308,-132.496413241776,53.8391570851176,-132.151708,54.012317,29.700091851868372,5102,5102 Haida Gwaii North,5102 Haida Gwaii North,510,Haida Gwaii,510 Haida Gwaii,5,5 NHA,Northern,5 Northern,7 - Remote,2030,4791.09552195,Rural,MD,0.76,2,210.22209,105.111045,102.67078399999998,418.003919
Haida Gwaii North,Northern Haida Gwaii Hospital and Health Centre,Haida Gwaii North - Northern Haida Gwaii Hospital and Health Centre,6.123500000000001,209.7308,-132.496413241776,53.8391570851176,-132.151708,54.012317,29.700091851868372,5102,5102 Haida Gwaii North,5102 Haida Gwaii North,510,Haida Gwaii,510 Haida Gwaii,5,5 NHA,Northern,5 Northern,7 - Remote,2030,4791.09552195,Rural,ED_CTAS_1,3.9,1.5,306.11769,153.058845,117.17078399999998,576.347319
Haida Gwaii North,Northern Haida Gwaii Hospital and Health Centre,Haida Gwaii North - Northern Haida Gwaii Hospital and Health Centre,6.123500000000001,209.7308,-132.496413241776,53.8391570851176,-132.151708,54.012317,29.700091851868372,5102,5102 Haida Gwaii North,5102 Haida Gwaii North,510,Haida Gwaii,510 Haida Gwaii,5,5 NHA,Northern,5 Northern,7 - Remote,2030,4791.09552195,Rural,ED_CTAS_4,2.7,1.5,269.46969,134.734845,117.17078399999998,521.375319
Haida Gwaii North,Northern Haida Gwaii Hospital and Health Centre,Haida Gwaii North - Northern Haida Gwaii Hospital and Health Centre,6.123500000000001,209.7308,-132.496413241776,53.8391570851176,-132.151708,54.012317,29.700091851868372,5102,5102 Haida Gwaii North,5102 Haida Gwaii North,510,Haida Gwaii,510 Haida Gwaii,5,5 NHA,Northern,5 Northern,7 - Remote,2030,4791.09552195,Rural,Hosp,53.6,18,1823.95569,911.977845,263.67078399999997,2999.604319
Haida Gwaii North,Northern Haida Gwaii Hospital and Health Centre,Haida Gwaii North - Northern Haida Gwaii Hospital and Health Centre,6.123500000000001,209.7308,-132.496413241776,53.8391570851176,-132.151708,54.012317,29.700091851868372,5102,5102 Haida Gwaii North,5102 Haida Gwaii North,510,Haida Gwaii,510 Haida Gwaii,5,5 NHA,Northern,5 Northern,7 - Remote,2030,4791.09552195,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
